QUOTE_ID,PRODUCT_ID,QUOTE_TS,BID_PRICE,ASK_PRICE,VOLUME,SOURCE_CD,PAYLOAD_JSON
311,10,2024-04-29 16:43:21,4541.0458,4542.122,177350,OTC,"{""bid"": 4541.0458, ""ask"": 4542.122, ""volume"": 177350, ""spread"": 1.0762}"
312,37,2024-07-11 08:28:07,7890.5124,7894.2284,621946,OTC,"{""bid"": 7890.5124, ""ask"": 7894.2284, ""volume"": 621946, ""spread"": 3.716}"
313,21,2025-01-06 05:15:03,2800.1145,2805.0743,826069,OTC,"{""bid"": 2800.1145, ""ask"": 2805.0743, ""volume"": 826069, ""spread"": 4.9598}"
314,1,2024-11-04 04:28:32,20350.8954,20352.0618,812854,OTC,"{""bid"": 20350.8954, ""ask"": 20352.0618, ""volume"": 812854, ""spread"": 1.1664}"
315,12,2024-02-08 02:33:31,21001.2942,21002.7853,119448,EXCHANGE,"{""bid"": 21001.2942, ""ask"": 21002.7853, ""volume"": 119448, ""spread"": 1.4911}"
316,1,2024-07-22 11:02:05,6200.6018,6203.4155,11506,EXCHANGE,"{""bid"": 6200.6018, ""ask"": 6203.4155, ""volume"": 11506, ""spread"": 2.8137}"
317,27,2025-01-08 12:53:16,49503.5613,49508.5099,1915,EXCHANGE,"{""bid"": 49503.5613, ""ask"": 49508.5099, ""volume"": 1915, ""spread"": 4.9486}"
318,4,2024-10-23 00:31:32,42302.0771,42305.1592,433906,EXCHANGE,"{""bid"": 42302.0771, ""ask"": 42305.1592, ""volume"": 433906, ""spread"": 3.0821}"
319,7,2024-06-20 19:05:13,39255.3312,39255.5711,109643,EXCHANGE,"{""bid"": 39255.3312, ""ask"": 39255.5711, ""volume"": 109643, ""spread"": 0.2399}"
320,20,2024-08-30 21:40:30,2727.315,2730.9467,133713,OTC,"{""bid"": 2727.315, ""ask"": 2730.9467, ""volume"": 133713, ""spread"": 3.6317}"
321,2,2024-03-31 08:47:49,5602.4665,5602.6387,563294,EXCHANGE,"{""bid"": 5602.4665, ""ask"": 5602.6387, ""volume"": 563294, ""spread"": 0.1722}"
322,9,2024-08-11 04:53:58,12942.9089,12943.6233,364833,EXCHANGE,"{""bid"": 12942.9089, ""ask"": 12943.6233, ""volume"": 364833, ""spread"": 0.7144}"
323,10,2024-01-23 04:34:28,3862.8198,3866.7783,566858,OTC,"{""bid"": 3862.8198, ""ask"": 3866.7783, ""volume"": 566858, ""spread"": 3.9585}"
324,40,2024-10-16 05:39:40,17201.0879,17201.9412,294663,EXCHANGE,"{""bid"": 17201.0879, ""ask"": 17201.9412, ""volume"": 294663, ""spread"": 0.8533}"
325,1,2024-03-10 02:10:05,30499.184,30500.8978,66576,EXCHANGE,"{""bid"": 30499.184, ""ask"": 30500.8978, ""volume"": 66576, ""spread"": 1.7138}"
326,6,2024-04-25 11:35:09,695.9037,699.4738,471976,EXCHANGE,"{""bid"": 695.9037, ""ask"": 699.4738, ""volume"": 471976, ""spread"": 3.5701}"
327,13,2024-01-11 08:36:40,25356.7265,25361.6617,798309,EXCHANGE,"{""bid"": 25356.7265, ""ask"": 25361.6617, ""volume"": 798309, ""spread"": 4.9352}"
328,30,2024-10-20 16:47:28,39334.6947,39337.3861,830542,EXCHANGE,"{""bid"": 39334.6947, ""ask"": 39337.3861, ""volume"": 830542, ""spread"": 2.6914}"
329,12,2025-01-26 03:48:37,25079.4818,25081.5293,337820,EXCHANGE,"{""bid"": 25079.4818, ""ask"": 25081.5293, ""volume"": 337820, ""spread"": 2.0475}"
330,35,2024-07-13 09:13:34,25554.5443,25556.2245,638988,EXCHANGE,"{""bid"": 25554.5443, ""ask"": 25556.2245, ""volume"": 638988, ""spread"": 1.6802}"
331,1,2024-09-26 16:55:26,49513.0447,49517.2071,411556,EXCHANGE,"{""bid"": 49513.0447, ""ask"": 49517.2071, ""volume"": 411556, ""spread"": 4.1624}"
332,4,2024-06-22 23:34:20,48422.8237,48427.0097,732964,OTC,"{""bid"": 48422.8237, ""ask"": 48427.0097, ""volume"": 732964, ""spread"": 4.186}"
333,4,2024-01-26 09:36:01,25932.5196,25935.1181,909789,EXCHANGE,"{""bid"": 25932.5196, ""ask"": 25935.1181, ""volume"": 909789, ""spread"": 2.5985}"
334,18,2024-09-22 21:43:22,20081.5343,20084.9445,788319,OTC,"{""bid"": 20081.5343, ""ask"": 20084.9445, ""volume"": 788319, ""spread"": 3.4102}"
335,30,2024-01-09 09:18:23,33457.546,33459.1075,633452,OTC,"{""bid"": 33457.546, ""ask"": 33459.1075, ""volume"": 633452, ""spread"": 1.5615}"
336,30,2024-10-14 17:20:31,5931.0305,5932.549,996990,EXCHANGE,"{""bid"": 5931.0305, ""ask"": 5932.549, ""volume"": 996990, ""spread"": 1.5185}"
337,6,2024-09-23 14:30:33,42594.2315,42594.8289,333566,EXCHANGE,"{""bid"": 42594.2315, ""ask"": 42594.8289, ""volume"": 333566, ""spread"": 0.5974}"
338,37,2024-06-01 08:36:36,13252.9996,13255.4677,748022,EXCHANGE,"{""bid"": 13252.9996, ""ask"": 13255.4677, ""volume"": 748022, ""spread"": 2.4681}"
339,36,2024-08-15 20:01:20,24302.3036,24306.4928,101681,EXCHANGE,"{""bid"": 24302.3036, ""ask"": 24306.4928, ""volume"": 101681, ""spread"": 4.1892}"
340,4,2024-03-05 07:19:56,44581.6114,44581.9777,469017,EXCHANGE,"{""bid"": 44581.6114, ""ask"": 44581.9777, ""volume"": 469017, ""spread"": 0.3663}"
341,12,2024-05-24 00:15:41,13797.9405,13802.9225,422898,EXCHANGE,"{""bid"": 13797.9405, ""ask"": 13802.9225, ""volume"": 422898, ""spread"": 4.982}"
342,39,2024-08-10 18:51:47,12298.6411,12301.1907,645832,EXCHANGE,"{""bid"": 12298.6411, ""ask"": 12301.1907, ""volume"": 645832, ""spread"": 2.5496}"
343,20,2024-09-27 21:54:34,41598.6335,41599.083,620772,EXCHANGE,"{""bid"": 41598.6335, ""ask"": 41599.083, ""volume"": 620772, ""spread"": 0.4495}"
344,27,2025-02-01 00:46:34,18402.7545,18406.8337,678763,OTC,"{""bid"": 18402.7545, ""ask"": 18406.8337, ""volume"": 678763, ""spread"": 4.0792}"
345,38,2024-12-17 01:24:30,179.4789,179.8823,806899,OTC,"{""bid"": 179.4789, ""ask"": 179.8823, ""volume"": 806899, ""spread"": 0.4034}"
346,8,2024-04-25 15:54:17,49399.1425,49400.584,973121,EXCHANGE,"{""bid"": 49399.1425, ""ask"": 49400.584, ""volume"": 973121, ""spread"": 1.4415}"
347,7,2024-12-14 11:04:01,46531.1838,46533.9882,319137,EXCHANGE,"{""bid"": 46531.1838, ""ask"": 46533.9882, ""volume"": 319137, ""spread"": 2.8044}"
348,21,2024-04-17 03:08:43,13467.2926,13470.0471,267254,EXCHANGE,"{""bid"": 13467.2926, ""ask"": 13470.0471, ""volume"": 267254, ""spread"": 2.7545}"
349,16,2024-10-04 16:59:22,10953.603,10955.0894,828807,EXCHANGE,"{""bid"": 10953.603, ""ask"": 10955.0894, ""volume"": 828807, ""spread"": 1.4864}"
350,9,2024-01-29 09:19:36,28804.9281,28805.9311,364966,EXCHANGE,"{""bid"": 28804.9281, ""ask"": 28805.9311, ""volume"": 364966, ""spread"": 1.003}"
351,1,2024-10-28 21:21:45,16945.9624,16948.6075,676957,EXCHANGE,"{""bid"": 16945.9624, ""ask"": 16948.6075, ""volume"": 676957, ""spread"": 2.6451}"
352,13,2024-02-01 01:33:14,161.4633,162.5275,623737,EXCHANGE,"{""bid"": 161.4633, ""ask"": 162.5275, ""volume"": 623737, ""spread"": 1.0642}"
353,3,2024-02-14 18:54:28,47647.5169,47651.1675,777723,EXCHANGE,"{""bid"": 47647.5169, ""ask"": 47651.1675, ""volume"": 777723, ""spread"": 3.6506}"
354,20,2024-05-24 11:03:44,18335.4811,18338.9912,287009,OTC,"{""bid"": 18335.4811, ""ask"": 18338.9912, ""volume"": 287009, ""spread"": 3.5101}"
355,37,2024-08-14 04:57:01,33471.2259,33474.9928,658278,EXCHANGE,"{""bid"": 33471.2259, ""ask"": 33474.9928, ""volume"": 658278, ""spread"": 3.7669}"
356,40,2024-12-24 13:04:56,3830.3464,3834.8997,361388,EXCHANGE,"{""bid"": 3830.3464, ""ask"": 3834.8997, ""volume"": 361388, ""spread"": 4.5533}"
357,30,2024-07-12 18:47:34,5274.8381,5276.3222,899636,OTC,"{""bid"": 5274.8381, ""ask"": 5276.3222, ""volume"": 899636, ""spread"": 1.4841}"
358,24,2024-05-07 09:50:13,47250.658,47251.3875,614630,OTC,"{""bid"": 47250.658, ""ask"": 47251.3875, ""volume"": 614630, ""spread"": 0.7295}"
359,36,2024-09-03 04:27:52,46023.8688,46028.2552,105767,EXCHANGE,"{""bid"": 46023.8688, ""ask"": 46028.2552, ""volume"": 105767, ""spread"": 4.3864}"
360,36,2024-10-21 02:37:17,19339.1698,19341.0068,872883,OTC,"{""bid"": 19339.1698, ""ask"": 19341.0068, ""volume"": 872883, ""spread"": 1.837}"
361,21,2024-03-29 01:23:08,2167.0227,2168.2724,366184,OTC,"{""bid"": 2167.0227, ""ask"": 2168.2724, ""volume"": 366184, ""spread"": 1.2497}"
362,17,2024-03-13 11:45:00,854.2796,856.8251,626700,OTC,"{""bid"": 854.2796, ""ask"": 856.8251, ""volume"": 626700, ""spread"": 2.5455}"
363,14,2024-12-07 10:59:06,43236.2789,43236.7372,507161,OTC,"{""bid"": 43236.2789, ""ask"": 43236.7372, ""volume"": 507161, ""spread"": 0.4583}"
364,2,2024-12-19 06:51:55,12965.9461,12969.1194,638294,EXCHANGE,"{""bid"": 12965.9461, ""ask"": 12969.1194, ""volume"": 638294, ""spread"": 3.1733}"
365,10,2024-05-19 10:15:03,28979.7516,28981.8724,807316,EXCHANGE,"{""bid"": 28979.7516, ""ask"": 28981.8724, ""volume"": 807316, ""spread"": 2.1208}"
366,18,2024-03-01 09:42:51,10211.3718,10214.7071,610772,EXCHANGE,"{""bid"": 10211.3718, ""ask"": 10214.7071, ""volume"": 610772, ""spread"": 3.3353}"
367,29,2025-01-30 22:39:51,13849.106,13850.8479,494396,EXCHANGE,"{""bid"": 13849.106, ""ask"": 13850.8479, ""volume"": 494396, ""spread"": 1.7419}"
368,7,2024-06-09 04:30:18,44540.5008,44543.0209,320618,EXCHANGE,"{""bid"": 44540.5008, ""ask"": 44543.0209, ""volume"": 320618, ""spread"": 2.5201}"
369,17,2024-04-18 20:33:41,24496.0263,24498.5432,711384,EXCHANGE,"{""bid"": 24496.0263, ""ask"": 24498.5432, ""volume"": 711384, ""spread"": 2.5169}"
370,30,2024-05-28 10:29:44,21146.7596,21149.0897,36925,EXCHANGE,"{""bid"": 21146.7596, ""ask"": 21149.0897, ""volume"": 36925, ""spread"": 2.3301}"
371,9,2024-01-17 22:34:35,45707.0263,45709.6211,576609,EXCHANGE,"{""bid"": 45707.0263, ""ask"": 45709.6211, ""volume"": 576609, ""spread"": 2.5948}"
372,3,2024-07-11 11:29:04,30473.9362,30475.6572,588508,OTC,"{""bid"": 30473.9362, ""ask"": 30475.6572, ""volume"": 588508, ""spread"": 1.721}"
373,13,2024-04-04 04:00:33,26582.3595,26584.4493,544434,EXCHANGE,"{""bid"": 26582.3595, ""ask"": 26584.4493, ""volume"": 544434, ""spread"": 2.0898}"
374,31,2024-09-15 00:24:55,11241.6329,11243.8583,174278,OTC,"{""bid"": 11241.6329, ""ask"": 11243.8583, ""volume"": 174278, ""spread"": 2.2254}"
375,33,2024-07-13 02:47:13,39084.7938,39086.492,411155,EXCHANGE,"{""bid"": 39084.7938, ""ask"": 39086.492, ""volume"": 411155, ""spread"": 1.6982}"
376,10,2024-12-08 06:23:24,48735.985,48740.2209,390782,EXCHANGE,"{""bid"": 48735.985, ""ask"": 48740.2209, ""volume"": 390782, ""spread"": 4.2359}"
377,23,2024-12-09 00:22:44,34754.0648,34754.8531,662489,OTC,"{""bid"": 34754.0648, ""ask"": 34754.8531, ""volume"": 662489, ""spread"": 0.7883}"
378,32,2024-10-02 07:11:39,46777.5949,46782.2841,458119,OTC,"{""bid"": 46777.5949, ""ask"": 46782.2841, ""volume"": 458119, ""spread"": 4.6892}"
379,10,2024-08-19 17:04:26,22070.397,22071.315,919202,EXCHANGE,"{""bid"": 22070.397, ""ask"": 22071.315, ""volume"": 919202, ""spread"": 0.918}"
380,6,2024-07-27 22:36:51,12984.9742,12989.7439,712087,EXCHANGE,"{""bid"": 12984.9742, ""ask"": 12989.7439, ""volume"": 712087, ""spread"": 4.7697}"
381,23,2024-11-23 22:44:04,42256.324,42257.5521,846251,OTC,"{""bid"": 42256.324, ""ask"": 42257.5521, ""volume"": 846251, ""spread"": 1.2281}"
382,18,2024-04-09 08:51:24,43586.5577,43589.4913,268067,OTC,"{""bid"": 43586.5577, ""ask"": 43589.4913, ""volume"": 268067, ""spread"": 2.9336}"
383,13,2024-01-14 06:32:49,4751.5732,4754.5319,209224,EXCHANGE,"{""bid"": 4751.5732, ""ask"": 4754.5319, ""volume"": 209224, ""spread"": 2.9587}"
384,14,2024-05-23 10:42:50,8668.1116,8669.4393,750860,OTC,"{""bid"": 8668.1116, ""ask"": 8669.4393, ""volume"": 750860, ""spread"": 1.3277}"
385,10,2024-05-03 06:07:03,16266.239,16268.9766,238700,EXCHANGE,"{""bid"": 16266.239, ""ask"": 16268.9766, ""volume"": 238700, ""spread"": 2.7376}"
386,22,2024-02-22 04:57:48,14711.8244,14713.9147,637036,OTC,"{""bid"": 14711.8244, ""ask"": 14713.9147, ""volume"": 637036, ""spread"": 2.0903}"
387,28,2024-07-08 16:12:05,4768.6044,4772.9388,594290,EXCHANGE,"{""bid"": 4768.6044, ""ask"": 4772.9388, ""volume"": 594290, ""spread"": 4.3344}"
388,1,2024-03-12 08:09:46,25326.5356,25330.5903,345538,OTC,"{""bid"": 25326.5356, ""ask"": 25330.5903, ""volume"": 345538, ""spread"": 4.0547}"
389,12,2024-04-15 22:09:34,3899.1225,3900.4542,39537,EXCHANGE,"{""bid"": 3899.1225, ""ask"": 3900.4542, ""volume"": 39537, ""spread"": 1.3317}"
390,13,2024-03-09 23:05:51,15142.8624,15143.6516,16627,EXCHANGE,"{""bid"": 15142.8624, ""ask"": 15143.6516, ""volume"": 16627, ""spread"": 0.7892}"
391,29,2024-02-15 23:29:31,8799.8798,8800.8721,642866,OTC,"{""bid"": 8799.8798, ""ask"": 8800.8721, ""volume"": 642866, ""spread"": 0.9923}"
392,32,2024-04-13 11:24:09,2048.1095,2048.6289,301509,EXCHANGE,"{""bid"": 2048.1095, ""ask"": 2048.6289, ""volume"": 301509, ""spread"": 0.5194}"
393,5,2024-06-02 16:41:16,41145.2364,41146.7476,619033,EXCHANGE,"{""bid"": 41145.2364, ""ask"": 41146.7476, ""volume"": 619033, ""spread"": 1.5112}"
394,5,2024-11-24 23:32:33,35888.729,35893.2098,34039,OTC,"{""bid"": 35888.729, ""ask"": 35893.2098, ""volume"": 34039, ""spread"": 4.4808}"
395,4,2024-02-27 22:17:03,39949.3075,39952.2452,135586,OTC,"{""bid"": 39949.3075, ""ask"": 39952.2452, ""volume"": 135586, ""spread"": 2.9377}"
396,10,2024-01-23 05:12:42,25382.1789,25382.8523,541131,OTC,"{""bid"": 25382.1789, ""ask"": 25382.8523, ""volume"": 541131, ""spread"": 0.6734}"
397,15,2025-01-05 19:50:15,49448.3558,49453.2946,317766,EXCHANGE,"{""bid"": 49448.3558, ""ask"": 49453.2946, ""volume"": 317766, ""spread"": 4.9388}"
398,40,2025-01-30 00:35:31,44715.429,44718.1433,42054,EXCHANGE,"{""bid"": 44715.429, ""ask"": 44718.1433, ""volume"": 42054, ""spread"": 2.7143}"
399,21,2024-09-11 18:54:22,5402.6158,5406.0056,172633,EXCHANGE,"{""bid"": 5402.6158, ""ask"": 5406.0056, ""volume"": 172633, ""spread"": 3.3898}"
400,35,2024-06-29 05:08:20,40057.1047,40060.4018,175226,EXCHANGE,"{""bid"": 40057.1047, ""ask"": 40060.4018, ""volume"": 175226, ""spread"": 3.2971}"
